timestamp,vehicle_speed (MPH),engine_fuel_rate (l/min),engine_exhaust_flow_rate (Kg/h),mass_air_flow (g/min),execute_engine_power (KW),engine_speed (rpm),drive_mode,ev_mode_status,hybrid_battery_soc (%),hybrid_battery_voltage (V),hybrid_battery_current (A),engine_mode,motor_revolution (rpm),motor_torque (Nm),fuel_input_volume (US Gallons),co2_emissions (PPM),distance_travelled_since_startup (miles),fuel_economy (MPG), motor_power_delivered (KW),
26.2498,6.835083114610674,0.0,0.0,25.8,0.0,0.0,1,129,56.84,344.0,49.7,0,1489,92.125,9.114927344782036,15390,0,0,14.366791474654377,
26.4119,6.835083114610674,0.0,0.0,25.8,0.0,0.0,1,129,56.84,345.0,48.6,0,1600,84.75,9.114927344782036,15350,0,0,14.201927105152912,
26.5711,8.699196691322676,0.0,0.0,25.8,0.0,0.0,1,129,56.84,344.0,49.2,0,1708,81.375,9.114927344782036,15280,0,0,14.556818181818182,
26.7208,8.699196691322676,0.0,0.0,25.8,0.0,0.0,1,129,56.84,344.0,50.1,0,1757,78.75,8.850726552179657,15210,0,0,14.491385630498533,
26.8803,8.699196691322676,0.0,0.0,25.8,0.0,0.0,1,129,56.84,344.0,51.5,0,1830,78.0,8.850726552179657,15210,0,0,14.949727691663176,
27.0299,8.699196691322676,0.0,0.0,25.8,0.0,0.0,1,129,56.84,344.0,53.800000000000004,0,1940,81.375,8.850726552179657,15210,0,0,16.534090909090907,
27.1889,10.563310268034677,0.0,0.0,25.8,0.0,0.0,1,129,56.84,343.0,60.800000000000004,0,2047,87.0,8.850726552179657,15190,0,0,18.651968998743193,
27.3511,10.563310268034677,0.0,0.0,25.8,0.0,0.0,1,129,56.84,342.0,68.3,0,2108,95.75,8.850726552179657,15160,0,0,21.13961038961039,
27.5189,10.563310268034677,0.0,0.0,25.8,0.0,0.0,1,129,56.84,341.0,74.7,0,2235,97.75,8.850726552179657,15140,0,0,22.88136258902388,
27.6599,11.806052652509345,0.0,0.0,25.8,0.0,0.0,1,129,56.84,341.0,79.80000000000001,0,2354,97.375,8.850726552179657,15140,0,0,24.00720046082949,
27.8101,11.806052652509345,0.0,0.0,25.8,0.0,0.0,1,129,56.84,340.0,82.30000000000001,0,2435,97.875,8.850726552179657,15120,0,0,24.960790217846668,
27.9901,13.670166229221348,0.0,0.0,25.8,0.0,0.0,1,129,56.84,340.0,85.80000000000001,0,2562,99.125,8.850726552179657,15120,0,0,26.598057184750733,
28.1311,13.670166229221348,0.0,0.0,25.8,0.0,0.0,1,129,56.84,339.0,89.2,0,2678,95.375,8.850726552179657,15140,0,0,26.750549853372434,
28.2808,13.670166229221348,0.0,0.0,25.8,0.0,0.0,1,129,56.84,339.0,91.5,0,2790,96.0,8.850726552179657,15160,0,0,28.051948051948052,
28.4399,13.670166229221348,0.0,0.0,25.8,0.0,0.0,1,129,56.84,339.0,93.60000000000001,0,2884,94.25,8.850726552179657,15140,0,0,28.468475073313783,
28.5901,16.15565099817068,0.0,0.0,25.8,0.0,0.0,1,129,56.84,338.0,98.10000000000001,0,3007,94.0,8.850726552179657,15160,0,0,29.6038961038961,
28.7488,16.15565099817068,0.0,0.0,25.8,0.0,0.0,1,129,56.84,338.0,100.80000000000001,0,3135,94.0,8.850726552179657,15210,0,0,30.86405529953917,
28.9112,16.15565099817068,0.0,0.0,25.8,0.0,0.0,1,129,56.45,337.0,102.60000000000001,0,3227,92.375,8.850726552179657,15230,0,0,31.22058284457478,
29.0609,18.019764574882686,0.0,0.0,25.8,0.0,0.0,1,129,56.45,337.0,105.80000000000001,0,3339,91.5,8.850726552179657,15190,0,0,31.99816715542522,
29.1989,18.019764574882686,0.0,0.0,25.8,0.0,0.0,1,129,56.45,336.0,108.10000000000001,0,3440,94.0,8.850726552179657,15190,0,0,33.86677838290742,
29.3613,18.019764574882686,0.0,0.0,25.8,0.0,0.0,1,129,56.45,336.0,112.30000000000001,0,3533,92.75,8.850726552179657,15230,0,0,34.31983137829912,
29.5199,19.883878151594686,0.0,0.0,25.8,0.0,0.0,1,129,56.45,335.0,115.80000000000001,0,3658,90.375,8.850726552179657,15210,0,0,34.624188311688314,
29.6699,19.883878151594686,0.0,0.0,25.8,0.0,0.0,1,129,56.45,336.0,111.10000000000001,0,3750,84.375,8.850726552179657,15230,0,0,33.13848449937159,
29.8289,19.883878151594686,0.0,0.0,25.8,0.0,0.0,1,129,56.45,337.0,99.7,0,3835,72.0,10.039630118890358,15280,0,0,28.919145370758272,
29.9791,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.45,338.0,94.80000000000001,0,3914,69.5,10.039630118890358,15300,0,0,28.490050272308338,
30.1408,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.45,338.0,91.30000000000001,0,3998,68.25,10.039630118890358,15320,0,0,28.57807917888563,
30.3122,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.45,338.0,87.60000000000001,0,4080,64.5,10.039630118890358,15320,0,0,27.561793045664015,
30.4709,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.45,339.0,83.0,0,4145,59.125,10.039630118890358,15300,0,0,25.66748271889401,
30.6208,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.45,340.0,67.5,0,4189,46.0,10.039630118890358,15250,0,0,20.18160871386678,
30.7799,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.45,342.0,55.1,0,4245,40.0,10.039630118890358,15230,0,0,17.783829074151654,
30.9509,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,51.0,0,4282,33.125,10.039630118890358,15190,0,0,14.855598031001257,
31.1309,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,43.7,0,4313,30.875,10.039630118890358,15120,0,0,13.946782048596564,
31.2903,24.854847689493358,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,41.300000000000004,0,4331,28.0,10.039630118890358,15050,0,0,12.700879765395893,
31.4399,24.854847689493358,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,38.900000000000006,0,4361,26.875,10.039630118890358,14980,0,0,12.275018328445746,
31.5989,24.854847689493358,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,37.9,0,4380,27.625,10.039630118890358,14960,0,0,12.672549224968579,
31.7609,24.854847689493358,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,37.300000000000004,0,4399,27.625,10.039630118890358,14940,0,0,12.72752147046502,
31.9117,25.47621888173069,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,36.1,0,4416,24.25,10.039630118890358,14910,0,0,11.215751989945538,
32.0705,25.47621888173069,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,37.7,0,4435,24.125,10.039630118890358,14960,0,0,11.205946271470465,
32.2199,25.47621888173069,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,39.900000000000006,0,4474,29.375,10.039630118890358,14980,0,0,13.764531839128614,
32.3789,25.47621888173069,0.0,0.0,25.8,0.0,0.0,1,129,56.45,344.0,42.800000000000004,0,4466,27.75,10.039630118890358,15050,0,0,12.979838709677418,
32.5409,25.47621888173069,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,45.400000000000006,0,4494,29.875,10.039630118890358,15120,0,0,14.061400293255131,
32.7000,26.097590073968025,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,46.6,0,4525,29.75,10.039630118890358,15210,0,0,14.0991568914956,
32.8499,26.097590073968025,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,47.2,0,4544,30.75,10.039630118890358,15280,0,0,14.634268956849603,
33.0119,26.097590073968025,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,46.5,0,4575,33.125,9.379128137384413,15320,0,0,15.87210672392124,
33.1889,26.097590073968025,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,48.2,0,4594,30.375,9.379128137384413,15390,0,0,14.614866987850858,
33.3389,26.097590073968025,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,47.800000000000004,0,4627,30.125,9.379128137384413,15480,0,0,14.598698680351907,
33.5009,26.097590073968025,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,48.7,0,4649,30.0,9.379128137384413,15600,0,0,14.60724759111856,
33.6689,26.097590073968025,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,49.5,0,4690,30.125,9.379128137384413,15690,0,0,14.797470674486803,
33.8133,26.71896126620536,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,50.0,0,4712,31.875,9.379128137384413,15780,0,0,15.730519480519481,
33.9696,26.71896126620536,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,50.6,0,4760,30.625,9.379128137384413,15780,0,0,15.267595307917889,
34.1399,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.45,343.0,50.300000000000004,0,4765,32.0,9.379128137384413,15780,0,0,15.969836614997904,
34.2991,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,49.400000000000006,0,4796,31.25,9.379128137384413,15710,0,0,15.69700460829493,
34.4489,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,49.2,0,4811,30.375,9.379128137384413,15640,0,0,15.305207896941766,
34.6109,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,50.5,0,4850,33.125,9.379128137384413,15570,0,0,16.826167783829074,
34.7699,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,49.900000000000006,0,4874,31.75,9.379128137384413,15460,0,0,16.207530372852954,
34.9289,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,52.2,0,4901,31.5,9.379128137384413,15410,0,0,16.16898826979472,
35.0916,27.96170365068003,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,51.0,0,4916,31.125,9.379128137384413,15300,0,0,16.025397989107667,
35.2590,27.96170365068003,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,51.400000000000006,0,4952,33.875,9.379128137384413,15160,0,0,17.56901968998743,
35.4211,27.96170365068003,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,50.900000000000006,0,4983,33.75,9.379128137384413,15070,0,0,17.61376728110599,
35.5799,27.96170365068003,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,51.7,0,5000,33.125,9.379128137384413,14960,0,0,17.346564725596984,
35.7508,28.583074842917362,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,52.900000000000006,0,5026,29.625,9.379128137384413,14870,0,0,15.594391495601172,
35.9131,28.583074842917362,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,52.0,0,5048,31.5,9.379128137384413,14780,0,0,16.653958944281523,
36.0691,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,51.800000000000004,0,5058,32.5,9.379128137384413,14680,0,0,17.216694595726853,
36.2188,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,49.800000000000004,0,5088,30.5,9.114927344782036,14590,0,0,16.25303728529535,
36.3811,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,52.0,0,5106,30.75,9.114927344782036,14420,0,0,16.444229157938835,
36.5309,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,52.1,0,5141,31.375,9.114927344782036,14240,0,0,16.89347245496439,
36.6902,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,52.300000000000004,0,5164,29.75,9.114927344782036,14090,0,0,16.09017595307918,
36.8399,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,342.0,51.0,0,5182,28.375,9.114927344782036,13960,0,0,15.400005236698785,
36.9989,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,46.400000000000006,0,5201,25.875,9.114927344782036,13810,0,0,14.09466642228739,
37.1611,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,44.0,0,5226,24.75,9.114927344782036,13630,0,0,13.546658986175114,
37.3199,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,40.7,0,5238,23.125,9.114927344782036,13440,0,0,12.68629555927943,
37.4698,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,42.6,0,5250,25.125,9.114927344782036,13240,0,0,13.815065982404693,
37.6289,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,40.2,0,5252,21.875,9.114927344782036,13000,0,0,12.032624633431086,
37.7910,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,343.0,40.5,0,5257,24.0,9.114927344782036,12750,0,0,13.214076246334312,
37.9409,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.900000000000006,0,5280,21.875,9.114927344782036,12530,0,0,12.096774193548386,
38.0999,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.300000000000004,0,5286,22.0,9.114927344782036,12310,0,0,12.179723502304146,
38.2589,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,36.1,0,5301,21.25,9.114927344782036,12070,0,0,11.797889610389609,
38.4003,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,36.5,0,5310,20.25,9.114927344782036,11930,0,0,11.261782572266444,
38.5709,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,36.300000000000004,0,5324,21.25,9.114927344782036,11740,0,0,11.849078341013824,
38.7301,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,36.1,0,5330,19.5,9.114927344782036,11500,0,0,10.885525764558022,
38.8802,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,35.2,0,5326,20.375,9.114927344782036,11350,0,0,11.36544302471722,
39.0389,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,32.6,0,5320,17.75,9.114927344782036,11160,0,0,9.890029325513197,
39.1798,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,31.700000000000003,0,5336,18.375,9.114927344782036,10970,0,0,10.269061583577713,
39.3299,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,31.200000000000003,0,5338,18.5,9.114927344782036,10750,0,0,10.342794302471722,
39.4918,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,31.3,0,5345,17.75,8.982826948480847,10530,0,0,9.936505027230835,
39.6509,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,28.900000000000002,0,5355,16.875,8.982826948480847,10290,0,0,9.464351173020528,
39.8011,31.068559611866696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,28.0,0,5348,15.75,8.982826948480847,10140,0,0,8.821847507331379,
39.9599,31.068559611866696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,25.700000000000003,0,5355,15.625,8.982826948480847,9970,0,0,8.763288123167154,
40.1098,31.068559611866696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,23.3,0,5351,11.875,8.982826948480847,9810,0,0,6.655124109761206,
40.2691,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,346.0,21.0,0,5342,12.625,8.982826948480847,9600,0,0,7.063547339757017,
40.4312,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,346.0,16.1,0,5321,8.75,8.982826948480847,9380,0,0,4.876282991202347,
40.5809,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,13.4,0,5313,7.0,8.982826948480847,9190,0,0,3.8951612903225805,
40.7431,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,12.0,0,5307,6.75,8.982826948480847,9020,0,0,3.7518066610808547,
40.8899,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,11.200000000000001,0,5304,5.5,8.982826948480847,8860,0,0,3.0552995391705067,
41.0488,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,10.100000000000001,0,5286,5.25,8.982826948480847,8700,0,0,2.906524926686217,
41.2110,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,8.1,0,5263,4.0,8.982826948480847,8540,0,0,2.2048596564725598,
41.3584,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,4.6000000000000005,0,5252,2.25,8.982826948480847,8430,0,0,1.2376413908671973,
41.5199,30.447188419629363,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,3.1,0,5245,1.125,8.982826948480847,8320,0,0,0.6179959153749477,
41.6789,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,1.8,0,5207,0.75,8.982826948480847,8230,0,0,0.40901235860913276,
41.8289,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,1.1,0,5175,0.0,8.982826948480847,8130,0,0,0.0,
41.9709,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,0.6000000000000001,0,5148,-0.5,8.982826948480847,8070,0,0,-0.2695852534562212,
42.1139,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,349.0,-58981.6,0,5138,-0.875,8.982826948480847,7990,0,0,-0.4708577712609971,
42.2609,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,349.0,-58985.4,0,5111,-3.125,8.982826948480847,7910,0,0,-1.6727979681608713,
42.4112,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,350.0,-58992.0,0,5079,-8.375,8.982826948480847,7900,0,0,-4.4550298491830755,
42.5699,29.82581722739203,0.0,0.0,25.8,0.0,0.0,1,129,56.06,350.0,-58995.4,0,5049,-10.0,8.982826948480847,7840,0,0,-5.288018433179723,
42.7409,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,350.0,-58997.3,0,5008,-11.625,9.379128137384413,7790,0,0,-6.097402597402597,
42.9001,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,350.0,-58997.0,0,4965,-11.625,9.379128137384413,7730,0,0,-6.045048701298701,
43.0498,29.204446035154696,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58997.3,0,4940,-10.25,9.379128137384413,7670,0,0,-5.303204859656473,
43.2118,28.583074842917362,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-59003.2,0,4885,-18.125,9.379128137384413,7580,0,0,-9.273211667364892,
43.3710,28.583074842917362,0.0,0.0,25.8,0.0,0.0,1,129,56.06,352.0,-59014.1,0,4827,-22.625,9.379128137384413,7490,0,0,-11.438089128613322,
43.5209,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,353.0,-59019.1,0,4773,-26.5,9.379128137384413,7420,0,0,-13.247224549643905,
43.6800,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,353.0,-59019.7,0,4701,-26.875,9.379128137384413,7330,0,0,-13.232025031420193,
43.8299,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,353.0,-59019.9,0,4641,-31.5,9.379128137384413,7230,0,0,-15.311217008797653,
43.9922,27.340332458442695,0.0,0.0,25.8,0.0,0.0,1,129,56.06,354.0,-59023.0,0,4566,-30.5,9.379128137384413,7140,0,0,-14.585567658148303,
44.1514,26.71896126620536,0.0,0.0,25.8,0.0,0.0,1,129,56.06,354.0,-59021.8,0,4490,-29.75,9.379128137384413,7060,0,0,-13.990102639296188,
44.3009,26.71896126620536,0.0,0.0,25.8,0.0,0.0,1,129,56.06,354.0,-59021.5,0,4427,-32.875,9.379128137384413,7010,0,0,-15.242734080435694,
44.4601,26.71896126620536,0.0,0.0,25.8,0.0,0.0,1,129,56.06,354.0,-59021.0,0,4347,-32.125,9.379128137384413,6950,0,0,-14.62582478005865,
44.6099,25.47621888173069,0.0,0.0,25.8,0.0,0.0,1,129,56.06,354.0,-59020.2,0,4279,-31.75,9.379128137384413,6900,0,0,-14.22897465437788,
44.7689,25.47621888173069,0.0,0.0,25.8,0.0,0.0,1,129,56.06,354.0,-59019.7,0,4208,-32.0,9.379128137384413,6830,0,0,-14.10305823209049,
44.9312,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.06,354.0,-59018.5,0,4136,-29.875,9.379128137384413,6730,0,0,-12.941244239631336,
45.0903,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.06,353.0,-59016.9,0,4061,-28.0,9.379128137384413,6620,0,0,-11.90909090909091,
45.2399,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58994.5,0,4028,-9.125,9.379128137384413,6550,0,0,-3.8495496439044827,
45.3992,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58994.2,0,3997,-10.5,9.379128137384413,6510,0,0,-4.3955278592375375,
45.5610,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58993.0,0,3954,-10.5,9.379128137384413,6460,0,0,-4.348240469208211,
45.7108,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58993.4,0,3911,-10.5,9.379128137384413,6420,0,0,-4.3009530791788855,
45.8698,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58992.1,0,3870,-9.875,9.511228533685602,6360,0,0,-4.0025397989107665,
46.0289,22.36936292054402,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58992.6,0,3823,-9.75,9.511228533685602,6290,0,0,-3.903880393799749,
46.1789,22.36936292054402,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58992.3,0,3793,-9.875,9.511228533685602,6290,0,0,-3.9229027021365734,
46.3199,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,351.0,-58991.1,0,3778,-7.875,9.511228533685602,6280,0,0,-3.116019061583578,
46.4699,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,350.0,-58982.2,0,3756,-0.125,9.511228533685602,6250,0,0,-0.04917260159195643,
46.6139,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,349.0,4.0,0,3764,5.0,9.511228533685602,6250,0,0,1.971093422706326,
46.7698,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,8.6,0,3715,7.0,9.511228533685602,6200,0,0,2.723607038123167,
46.9288,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,9.5,0,3699,7.625,9.511228533685602,6140,0,0,2.954008692919983,
47.0790,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,348.0,13.3,0,3710,11.25,9.511228533685602,6090,0,0,4.37133431085044,
47.2409,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,16.0,0,3694,14.625,9.511228533685602,6090,0,0,5.65822685379137,
47.3910,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,17.7,0,3693,15.75,9.511228533685602,6090,0,0,6.091825513196481,
47.5499,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,347.0,19.900000000000002,0,3714,17.25,9.511228533685602,6130,0,0,6.709939254294093,
47.6999,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,346.0,26.0,0,3724,22.375,9.511228533685602,6180,0,0,8.726906158357771,
47.8409,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,346.0,29.5,0,3722,26.0,9.511228533685602,6240,0,0,10.13531629660662,
47.9999,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,31.5,0,3751,25.75,9.511228533685602,6320,0,0,10.116071428571429,
48.1590,21.126620536069353,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,33.800000000000004,0,3775,27.5,9.511228533685602,6420,0,0,10.872695852534562,
48.3127,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,33.9,0,3789,27.25,9.511228533685602,6500,0,0,10.81380917469627,
48.4713,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,32.6,0,3804,28.5,9.511228533685602,6590,0,0,11.354629241726016,
48.6208,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,34.9,0,3828,28.625,9.511228533685602,6650,0,0,11.476382488479263,
48.7798,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,36.2,0,3861,29.75,9.511228533685602,6720,0,0,12.030241935483872,
48.9298,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,37.1,0,3883,28.25,9.511228533685602,6760,0,0,11.488767281105991,
49.0894,21.747991728306687,0.0,0.0,25.8,0.0,0.0,1,129,56.06,345.0,37.6,0,3906,29.25,10.435931307793924,6770,0,0,11.96590909090909,
49.2509,22.36936292054402,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,38.400000000000006,0,3935,29.125,10.435931307793924,6770,0,0,12.003233661499792,
49.4101,22.36936292054402,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,36.800000000000004,0,3958,28.625,10.435931307793924,6760,0,0,11.866123795559279,
49.5809,22.36936292054402,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.0,0,3989,28.75,10.435931307793924,6770,0,0,12.01128508588186,
49.7401,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.0,0,4019,29.375,10.435931307793924,6760,0,0,12.364696795140343,
49.8899,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,38.800000000000004,0,4048,29.875,10.435931307793924,6730,0,0,12.665898617511521,
50.0494,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,40.1,0,4069,30.25,10.435931307793924,6680,0,0,12.891417050691244,
50.2108,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,37.9,0,4109,29.625,10.435931307793924,6660,0,0,12.74917521994135,
50.3609,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.900000000000006,0,4129,29.125,10.435931307793924,6660,0,0,12.595006807708419,
50.5200,22.990734112781357,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.800000000000004,0,4151,28.625,10.435931307793924,6650,0,0,12.444739736070382,
50.6699,23.61210530501869,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,40.6,0,4185,30.75,10.435931307793924,6650,0,0,13.478084415584416,
50.8289,23.61210530501869,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.800000000000004,0,4205,28.125,10.435931307793924,6620,0,0,12.38642909509845,
50.9701,23.61210530501869,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,39.5,0,4232,29.625,10.435931307793924,6620,0,0,13.130812735651444,
51.1200,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,42.2,0,4248,30.875,10.435931307793924,6610,0,0,13.73659405111018,
51.2791,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,42.300000000000004,0,4275,31.0,10.435931307793924,6650,0,0,13.87987012987013,
51.4204,24.233476497256024,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,43.2,0,4295,29.25,10.435931307793924,6690,0,0,13.15759844993716,
51.5791,24.854847689493358,0.0,0.0,25.8,0.0,0.0,1,129,56.06,344.0,34.4,0,4297,17.5,10.435931307793924,6750,0,0,7.875733137829912,
